ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday_1,Black Friday_1_lower,Black Friday_1_upper,Black Friday_2,Black Friday_2_lower,Black Friday_2_upper,Promotion Ramadan_1,Promotion Ramadan_1_lower,Promotion Ramadan_1_upper,Promotion Ramadan_2,Promotion Ramadan_2_lower,Promotion Ramadan_2_upper,Soldes Été_1,Soldes Été_1_lower,Soldes Été_1_upper,Soldes Été_2,Soldes Été_2_lower,Soldes Été_2_upper,Tabaski_1,Tabaski_1_lower,Tabaski_1_upper,Tabaski_2,Tabaski_2_lower,Tabaski_2_upper,Tabaski_3,Tabaski_3_lower,Tabaski_3_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-01-01,6.4467942,10.468098347286963,12.945839228152689,6.4467942,6.4467942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8265043305660296,0.8265043305660296,0.8265043305660296,0.3934765505660421,0.3934765505660421,0.3934765505660421,0.4330277799999874,0.4330277799999874,0.4330277799999874,0.0,0.0,0.0,11.775097524567963
2022-01-02,6.446488045890412,5.879896030717504,8.481925815035204,6.446488045890412,6.446488045890412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12070492205903743,0.12070492205903743,0.12070492205903743,-0.3187878615826581,-0.3187878615826581,-0.3187878615826581,0.43949278364169553,0.43949278364169553,0.43949278364169553,0.0,0.0,0.0,7.224610883024131
2022-01-03,6.446181891780822,7.931773708740344,10.446286608382405,6.446181891780822,6.446181891780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43115297397677715,0.43115297397677715,0.43115297397677715,-0.014963524543170126,-0.014963524543170126,-0.014963524543170126,0.4461164985199473,0.4461164985199473,0.4461164985199473,0.0,0.0,0.0,9.22547238521737
2022-01-04,6.4458757376712335,8.022401232622908,10.542753307633632,6.4458757376712335,6.4458757376712335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285598807595383,0.4285598807595383,0.4285598807595383,-0.02416396716617812,-0.02416396716617812,-0.02416396716617812,0.45272384792571646,0.45272384792571646,0.45272384792571646,0.0,0.0,0.0,9.208319475198419
2022-01-05,6.445569583561644,8.0090244946177,10.670701437909866,6.445569583561644,6.445569583561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4421627561876632,0.4421627561876632,0.4421627561876632,-0.01697448360559442,-0.01697448360559442,-0.01697448360559442,0.4591372397932576,0.4591372397932576,0.4591372397932576,0.0,0.0,0.0,9.29556039582863
2022-01-06,6.445263429452055,8.07372644857986,10.51723278747171,6.445263429452055,6.445263429452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4482329604229952,0.4482329604229952,0.4482329604229952,-0.01694890000033067,-0.01694890000033067,-0.01694890000033067,0.4651818604233259,0.4651818604233259,0.4651818604233259,0.0,0.0,0.0,9.334242937141417
2022-01-07,6.444957275342467,8.216823843755895,10.721874778981833,6.444957275342467,6.444957275342467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4690532073265871,0.4690532073265871,0.4690532073265871,-0.001637813666381993,-0.001637813666381993,-0.001637813666381993,0.47069102099296917,0.47069102099296917,0.47069102099296917,0.0,0.0,0.0,9.467985156424673
2022-01-08,6.444651121232877,10.788437813225803,13.385754419125773,6.444651121232877,6.444651121232877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8689879394915532,0.8689879394915532,0.8689879394915532,0.39347655056653724,0.39347655056653724,0.39347655056653724,0.475511388925016,0.475511388925016,0.475511388925016,0.0,0.0,0.0,12.044975219814964
2022-01-09,6.444344967123288,6.20739125620171,8.873793148168568,6.444344967123288,6.444344967123288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16072007447282138,0.16072007447282138,0.16072007447282138,-0.31878786158279354,-0.31878786158279354,-0.31878786158279354,0.4795079360556149,0.4795079360556149,0.4795079360556149,0.0,0.0,0.0,7.480080570167895
2022-01-10,6.444038813013699,8.159293508594578,10.73871676952838,6.444038813013699,6.444038813013699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4676049161117284,0.4676049161117284,0.4676049161117284,-0.014963524542326717,-0.014963524542326717,-0.014963524542326717,0.4825684406540551,0.4825684406540551,0.4825684406540551,0.0,0.0,0.0,9.457303041593692
2022-01-11,6.443732658904111,8.128655076992905,10.710029139427988,6.443732658904111,6.443732658904111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604434234716288,0.4604434234716288,0.4604434234716288,-0.024163967167087602,-0.024163967167087602,-0.024163967167087602,0.4846073906387164,0.4846073906387164,0.4846073906387164,0.0,0.0,0.0,9.410706984305861
2022-01-12,6.4434265047945205,8.135988357704578,10.715409151822739,6.4434265047945205,6.4434265047945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46859466693942387,0.46859466693942387,0.46859466693942387,-0.016974483607495844,-0.016974483607495844,-0.016974483607495844,0.4855691505469197,0.4855691505469197,0.4855691505469197,0.0,0.0,0.0,9.462781801757364
2022-01-13,6.443120350684932,8.232494033507164,10.731118090196919,6.443120350684932,6.443120350684932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46848137456681543,0.46848137456681543,0.46848137456681543,-0.01694889999995798,-0.01694889999995798,-0.01694889999995798,0.4854302745667734,0.4854302745667734,0.4854302745667734,0.0,0.0,0.0,9.46160222907323
2022-01-14,6.442814196575343,8.337793098269161,10.87994663656125,6.442814196575343,6.442814196575343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48256305801145705,0.48256305801145705,0.48256305801145705,-0.0016378136683788957,-0.0016378136683788957,-0.0016378136683788957,0.4842008716798359,0.4842008716798359,0.4842008716798359,0.0,0.0,0.0,9.551878317474369
2022-01-15,6.442508042465754,10.841726257355491,13.376404695946439,6.442508042465754,6.442508042465754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754015065980874,0.8754015065980874,0.8754015065980874,0.3934765505664445,0.3934765505664445,0.3934765505664445,0.48192495603164287,0.48192495603164287,0.48192495603164287,0.0,0.0,0.0,12.08228928911057
2022-01-16,6.4422018883561645,6.166662021187668,8.75405309473878,6.4422018883561645,6.4422018883561645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598918836861407,0.1598918836861407,0.1598918836861407,-0.3187878615832609,-0.3187878615832609,-0.3187878615832609,0.47867974526940155,0.47867974526940155,0.47867974526940155,0.0,0.0,0.0,7.472257683371844
2022-01-17,6.441895734246576,8.061444905410038,10.688343932944123,6.441895734246576,6.441895734246576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596103763510971,0.4596103763510971,0.4596103763510971,-0.014963524542385198,-0.014963524542385198,-0.014963524542385198,0.4745739008934823,0.4745739008934823,0.4745739008934823,0.0,0.0,0.0,9.402657857078172
2022-01-18,6.441589580136986,7.962408965251258,10.576969940191201,6.441589580136986,6.441589580136986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4455807695795529,0.4455807695795529,0.4455807695795529,-0.024163967167997083,-0.024163967167997083,-0.024163967167997083,0.46974473674754996,0.46974473674754996,0.46974473674754996,0.0,0.0,0.0,9.311838022570052
2022-01-19,6.441283426027398,8.12411906800301,10.621401280481676,6.441283426027398,6.441283426027398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473799700498229,0.4473799700498229,0.4473799700498229,-0.01697448360572605,-0.01697448360572605,-0.01697448360572605,0.4643544536555489,0.4643544536555489,0.4643544536555489,0.0,0.0,0.0,9.322984612245955
2022-01-20,6.4409772719178084,8.055894456410254,10.530626024953209,6.4409772719178084,6.4409772719178084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416365889452687,0.4416365889452687,0.4416365889452687,-0.016948899999585307,-0.016948899999585307,-0.016948899999585307,0.458585488944854,0.458585488944854,0.458585488944854,0.0,0.0,0.0,9.285548503761591
2022-01-21,6.440671117808219,8.049084660739888,10.760115157615703,6.440671117808219,6.440671117808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509972845629186,0.4509972845629186,0.4509972845629186,-0.001637813667496213,-0.001637813667496213,-0.001637813667496213,0.4526350982304148,0.4526350982304148,0.4526350982304148,0.0,0.0,0.0,9.345396302702545
2022-01-22,6.440364963698631,10.57153379234081,13.104196745100856,6.440364963698631,6.440364963698631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401858630533428,0.8401858630533428,0.8401858630533428,0.3934765505660479,0.3934765505660479,0.3934765505660479,0.4467093124872949,0.4467093124872949,0.4467093124872949,0.0,0.0,0.0,11.851468559102276
2022-01-23,6.440058809589042,6.030298088273686,8.575763131949795,6.440058809589042,6.440058809589042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222857371458903,0.12222857371458903,0.12222857371458903,-0.3187878615830645,-0.3187878615830645,-0.3187878615830645,0.44101643529765355,0.44101643529765355,0.44101643529765355,0.0,0.0,0.0,7.227218012523184
2022-01-24,6.439752655479453,7.89720018172951,10.486473889117285,6.439752655479453,6.439752655479453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42079673797221695,0.42079673797221695,0.42079673797221695,-0.0149635245441542,-0.0149635245441542,-0.0149635245441542,0.4357602625163711,0.4357602625163711,0.4357602625163711,0.0,0.0,0.0,9.149579566253129
2022-01-25,6.439446501369863,7.825919783311194,10.311933286631408,6.439446501369863,6.439446501369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40696925170834164,0.40696925170834164,0.40696925170834164,-0.024163967166320202,-0.024163967166320202,-0.024163967166320202,0.4311332188746618,0.4311332188746618,0.4311332188746618,0.0,0.0,0.0,9.060103225448255
2022-01-26,6.439140347260275,7.751267987880794,10.299976006219497,6.439140347260275,6.439140347260275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41033512919058834,0.41033512919058834,0.41033512919058834,-0.01697448360619909,-0.01697448360619909,-0.01697448360619909,0.4273096127967874,0.4273096127967874,0.4273096127967874,0.0,0.0,0.0,9.08134583352965
2022-01-27,6.438834193150686,7.830725518382225,10.362561070273628,6.438834193150686,6.438834193150686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074903116584395,0.4074903116584395,0.4074903116584395,-0.016948900000493344,-0.016948900000493344,-0.016948900000493344,0.4244392116589329,0.4244392116589329,0.4244392116589329,0.0,0.0,0.0,9.062596745234677
2022-01-28,6.438528039041096,7.888457699808151,10.352206802679078,6.438528039041096,6.438528039041096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210035210946455,0.4210035210946455,0.4210035210946455,-0.0016378136674928268,-0.0016378136674928268,-0.0016378136674928268,0.4226413347621384,0.4226413347621384,0.4226413347621384,0.0,0.0,0.0,9.149171014144
2022-01-29,6.438221884931506,10.342684883721477,12.971548243043715,6.438221884931506,6.438221884931506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154762010472426,0.8154762010472426,0.8154762010472426,0.39347655056565123,0.39347655056565123,0.39347655056565123,0.4219996504815913,0.4219996504815913,0.4219996504815913,0.0,0.0,0.0,11.68843860915467
2022-01-30,6.437915730251994,5.864263873404798,8.400850014559998,6.437915730251994,6.437915730251994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037699860449813,0.1037699860449813,0.1037699860449813,-0.3187878615823696,-0.3187878615823696,-0.3187878615823696,0.42255784762735094,0.42255784762735094,0.42255784762735094,0.0,0.0,0.0,7.105978155739009
2022-01-31,6.437609575572482,7.778559475571944,10.361809614906448,6.437609575572482,6.437609575572482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093528048616957,0.4093528048616957,0.4093528048616957,-0.014963524544212653,-0.014963524544212653,-0.014963524544212653,0.4243163294059083,0.4243163294059083,0.4243163294059083,0.0,0.0,0.0,9.072863111937588
