ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday_1,Black Friday_1_lower,Black Friday_1_upper,Black Friday_2,Black Friday_2_lower,Black Friday_2_upper,Promotion Ramadan_1,Promotion Ramadan_1_lower,Promotion Ramadan_1_upper,Promotion Ramadan_2,Promotion Ramadan_2_lower,Promotion Ramadan_2_upper,Soldes Été_1,Soldes Été_1_lower,Soldes Été_1_upper,Soldes Été_2,Soldes Été_2_lower,Soldes Été_2_upper,Tabaski_1,Tabaski_1_lower,Tabaski_1_upper,Tabaski_2,Tabaski_2_lower,Tabaski_2_upper,Tabaski_3,Tabaski_3_lower,Tabaski_3_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-01-01,3.5451189,2.4869724283409065,3.9263961781294454,3.5451189,3.5451189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09919803499946456,-0.09919803499946456,-0.09919803499946456,0.3923843950005349,0.3923843950005349,0.3923843950005349,-0.49158242999999946,-0.49158242999999946,-0.49158242999999946,0.0,0.0,0.0,3.1934500712805365
2022-01-02,3.5449339610958903,-0.006218027609630161,1.4620146475340547,3.5449339610958903,3.5449339610958903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7926954459931241,-0.7926954459931241,-0.7926954459931241,-0.30116133180995197,-0.30116133180995197,-0.30116133180995197,-0.49153411418317217,-0.49153411418317217,-0.49153411418317217,0.0,0.0,0.0,0.7348809537888114
2022-01-03,3.5447490221917803,1.041657816251031,2.471593688651442,3.5447490221917803,3.5447490221917803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5104961602543736,-0.5104961602543736,-0.5104961602543736,-0.019253871595650424,-0.019253871595650424,-0.019253871595650424,-0.4912422886587232,-0.4912422886587232,-0.4912422886587232,0.0,0.0,0.0,1.7351682572974312
2022-01-04,3.544564083287671,0.9874430428135347,2.3894073840739534,3.544564083287671,3.544564083287671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5215861433008153,-0.5215861433008153,-0.5215861433008153,-0.03089302800455171,-0.03089302800455171,-0.03089302800455171,-0.4906931152962636,-0.4906931152962636,-0.4906931152962636,0.0,0.0,0.0,1.6957685734030647
2022-01-05,3.5443791443835613,1.0464318127583296,2.4236658335939096,3.5443791443835613,3.5443791443835613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5131909235487727,-0.5131909235487727,-0.5131909235487727,-0.023316455964971936,-0.023316455964971936,-0.023316455964971936,-0.4898744675838007,-0.4898744675838007,-0.4898744675838007,0.0,0.0,0.0,1.7254359378703525
2022-01-06,3.5441942054794517,1.0381300449073048,2.5084565986605623,3.5441942054794517,3.5441942054794517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5122640624761378,-0.5122640624761378,-0.5122640624761378,-0.023486900000324773,-0.023486900000324773,-0.023486900000324773,-0.488777162475813,-0.488777162475813,-0.488777162475813,0.0,0.0,0.0,1.7286308835761603
2022-01-07,3.5440092665753418,1.112157841201738,2.581024900509362,3.5440092665753418,3.5440092665753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48166904955548995,-0.48166904955548995,-0.48166904955548995,0.005727192376625001,0.005727192376625001,0.005727192376625001,-0.48739624193211495,-0.48739624193211495,-0.48739624193211495,0.0,0.0,0.0,1.836969691528148
2022-01-08,3.5438243276712327,2.49942564291558,3.944319858623037,3.5438243276712327,3.5438243276712327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09334784813742722,-0.09334784813742722,-0.09334784813742722,0.3923843950010094,0.3923843950010094,0.3923843950010094,-0.4857322431384366,-0.4857322431384366,-0.4857322431384366,0.0,0.0,0.0,3.2130159525060584
2022-01-09,3.543639388767123,0.019184507590352166,1.5000878204010388,3.543639388767123,3.543639388767123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7849537255147996,-0.7849537255147996,-0.7849537255147996,-0.301161331810094,-0.301161331810094,-0.301161331810094,-0.4837923937047055,-0.4837923937047055,-0.4837923937047055,0.0,0.0,0.0,0.7620464486733826
2022-01-10,3.5434544498630136,1.0138172138272687,2.489693868557776,3.5434544498630136,3.5434544498630136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5008455394106258,-0.5008455394106258,-0.5008455394106258,-0.01925387159484887,-0.01925387159484887,-0.01925387159484887,-0.481591667815777,-0.481591667815777,-0.481591667815777,0.0,0.0,0.0,1.7687310945443901
2022-01-11,3.5432695109589036,1.0417478568703231,2.4539667710317694,3.5432695109589036,3.5432695109589036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5100466694321426,-0.5100466694321426,-0.5100466694321426,-0.0308930280054224,-0.0308930280054224,-0.0308930280054224,-0.47915364142672023,-0.47915364142672023,-0.47915364142672023,0.0,0.0,0.0,1.7360366979938582
2022-01-12,3.543084572054794,1.034282503654285,2.435813780246,3.543084572054794,3.543084572054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.499827545093986,-0.499827545093986,-0.499827545093986,-0.02331645596679946,-0.02331645596679946,-0.02331645596679946,-0.47651108912718654,-0.47651108912718654,-0.47651108912718654,0.0,0.0,0.0,1.7721533083442704
2022-01-13,3.5428996331506846,1.0672795801910429,2.5030691971024517,3.5428996331506846,3.5428996331506846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49719317215004644,-0.49719317215004644,-0.49719317215004644,-0.023486899999960426,-0.023486899999960426,-0.023486899999960426,-0.473706272150086,-0.473706272150086,-0.473706272150086,0.0,0.0,0.0,1.78139412593526
2022-01-14,3.5427146942465746,1.2014062556683738,2.6157952428447464,3.5427146942465746,3.5427146942465746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4650636836079652,-0.4650636836079652,-0.4650636836079652,0.005727192374651302,0.005727192374651302,0.005727192374651302,-0.4707908759826165,-0.4707908759826165,-0.4707908759826165,0.0,0.0,0.0,1.8951267485681966
2022-01-15,3.5425297553424655,2.5672232473314898,3.992126750129852,3.5425297553424655,3.5425297553424655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07544117189755675,-0.07544117189755675,-0.07544117189755675,0.3923843950009209,0.3923843950009209,0.3923843950009209,-0.46782556689847765,-0.46782556689847765,-0.46782556689847765,0.0,0.0,0.0,3.275277159117465
