ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday_1,Black Friday_1_lower,Black Friday_1_upper,Black Friday_2,Black Friday_2_lower,Black Friday_2_upper,Promotion Ramadan_1,Promotion Ramadan_1_lower,Promotion Ramadan_1_upper,Promotion Ramadan_2,Promotion Ramadan_2_lower,Promotion Ramadan_2_upper,Soldes Été_1,Soldes Été_1_lower,Soldes Été_1_upper,Soldes Été_2,Soldes Été_2_lower,Soldes Été_2_upper,Tabaski_1,Tabaski_1_lower,Tabaski_1_upper,Tabaski_2,Tabaski_2_lower,Tabaski_2_upper,Tabaski_3,Tabaski_3_lower,Tabaski_3_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-01-01,18.232596,22.34148171341123,28.395734746659695,18.232596,18.232596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3945031914684074,0.3945031914684074,0.3945031914684074,0.3788042614684042,0.3788042614684042,0.3788042614684042,0.0156989300000032,0.0156989300000032,0.0156989300000032,0.0,0.0,0.0,25.42541331075412
2022-01-02,18.232370406164385,10.036336898986008,15.652076905736235,18.232370406164385,18.232370406164385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.294512476765515,-0.294512476765515,-0.294512476765515,-0.30878660046512574,-0.30878660046512574,-0.30878660046512574,0.014274123699610772,0.014274123699610772,0.014274123699610772,0.0,0.0,0.0,12.862709840538635
2022-01-03,18.23214481232877,15.171339917024143,20.9650082404766,18.23214481232877,18.23214481232877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008635489680764108,-0.008635489680764108,-0.008635489680764108,-0.021238373588349735,-0.021238373588349735,-0.021238373588349735,0.012602883907585613,0.012602883907585613,0.012602883907585613,0.0,0.0,0.0,18.074701313943706
2022-01-04,18.231919218493154,15.233495159113348,20.94020669753935,18.231919218493154,18.231919218493154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002044394736019861,-0.002044394736019861,-0.002044394736019861,-0.012772281331979052,-0.012772281331979052,-0.012772281331979052,0.010727886595959187,0.010727886595959187,0.010727886595959187,0.0,0.0,0.0,18.194645978815327
2022-01-05,18.231693624657538,15.331600122275875,21.01815580877142,18.231693624657538,18.231693624657538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017279183073358913,0.0017279183073358913,0.0017279183073358913,-0.006971327900352806,-0.006971327900352806,-0.006971327900352806,0.008699246207688697,0.008699246207688697,0.008699246207688697,0.0,0.0,0.0,18.263196501845325
2022-01-06,18.231468030821922,15.003124813624295,20.878944473089476,18.231468030821922,18.231468030821922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020317732531928825,-0.020317732531928825,-0.020317732531928825,-0.026890900000307624,-0.026890900000307624,-0.026890900000307624,0.006573167468378795,0.006573167468378795,0.006573167468378795,0.0,0.0,0.0,17.86104593970727
2022-01-07,18.231242436986307,15.283205614097618,21.275950970570047,18.231242436986307,18.231242436986307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022656126662770337,0.0022656126662770337,0.0022656126662770337,-0.002144778180663054,-0.002144778180663054,-0.002144778180663054,0.0044103908469400885,0.0044103908469400885,0.0044103908469400885,0.0,0.0,0.0,18.27254737077351
2022-01-08,18.231016843150687,22.170311054907355,28.095126168882423,18.231016843150687,18.231016843150687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810787371869998,0.3810787371869998,0.3810787371869998,0.3788042614688808,0.3788042614688808,0.3788042614688808,0.002274475718118967,0.002274475718118967,0.002274475718118967,0.0,0.0,0.0,25.178469719373478
2022-01-09,18.230791249315068,9.779510254796921,15.496855027530438,18.230791249315068,18.230791249315068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.308556629864432,-0.308556629864432,-0.308556629864432,-0.30878660046526746,-0.30878660046526746,-0.30878660046526746,0.00022997060083546073,0.00022997060083546073,0.00022997060083546073,0.0,0.0,0.0,12.605559741664432
2022-01-10,18.230565655479452,14.922327560230762,20.568009615325895,18.230565655479452,18.230565655479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022897849857108077,-0.022897849857108077,-0.022897849857108077,-0.021238373587547904,-0.021238373587547904,-0.021238373587547904,-0.0016594762695601793,-0.0016594762695601793,-0.0016594762695601793,0.0,0.0,0.0,17.813124900290134
2022-01-11,18.230340061643837,15.078580753819638,20.626649485750622,18.230340061643837,18.230340061643837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016105291789572415,-0.016105291789572415,-0.016105291789572415,-0.012772281332825042,-0.012772281332825042,-0.012772281332825042,-0.0033330104567473756,-0.0033330104567473756,-0.0033330104567473756,0.0,0.0,0.0,17.93673511552793
2022-01-12,18.23011446780822,15.186858889155145,20.96853294255431,18.23011446780822,18.23011446780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011705740572555799,-0.011705740572555799,-0.011705740572555799,-0.006971327902163371,-0.006971327902163371,-0.006971327902163371,-0.004734412670392428,-0.004734412670392428,-0.004734412670392428,0.0,0.0,0.0,18.01671747724006
2022-01-13,18.229888873972605,14.530660127796049,20.62505106025196,18.229888873972605,18.229888873972605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03270473268546048,-0.03270473268546048,-0.03270473268546048,-0.02689089999995936,-0.02689089999995936,-0.02689089999995936,-0.005813832685501114,-0.005813832685501114,-0.005813832685501114,0.0,0.0,0.0,17.63368523146368
2022-01-14,18.22966328013699,15.100823175431742,20.8639992887454,18.22966328013699,18.22966328013699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00867414140970224,-0.00867414140970224,-0.00867414140970224,-0.0021447781826168244,-0.0021447781826168244,-0.0021447781826168244,-0.006529363227085411,-0.006529363227085411,-0.006529363227085411,0.0,0.0,0.0,18.071536602993824
2022-01-15,18.22943768630137,22.198301109599026,27.812052149504215,18.22943768630137,18.22943768630137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3719558560160168,0.3719558560160168,0.3719558560160168,0.3788042614687918,0.3788042614687918,0.3788042614687918,-0.006848405452775038,-0.006848405452775038,-0.006848405452775038,0.0,0.0,0.0,25.009983785600234
